game_id,win_char1,win_weapon1,win_lv1,win_leg1,win_tran1,win_char2,win_weapon2,win_lv2,win_leg2,win_tran2,win_char3,win_weapon3,win_lv3,win_leg3,win_tran3,lose_char1,lose_weapon1,lose_lv1,lose_leg1,lose_tran1,lose_char2,lose_weapon2,lose_lv2,lose_leg2,lose_tran2,lose_char3,lose_weapon3,lose_lv3,lose_leg3,lose_tran3
64689796,1,15,19,5,0,6,8,19,3,2,33,1,20,5,0,90,11,19,4,1,76,3,19,4,1,3,16,19,3,2
64689362,31,7,20,3,2,83,6,20,5,0,90,11,20,3,2,49,19,19,3,0,6,7,19,3,2,88,3,20,3,2
64689085,28,3,19,4,1,71,14,20,4,1,16,9,20,4,1,82,21,19,3,2,77,24,19,4,1,75,22,20,4,1
64688771,29,1,19,4,1,59,2,19,3,2,90,11,19,3,2,18,15,19,4,1,61,5,18,4,0,82,21,18,4,1
64688368,1,15,20,5,0,89,9,20,3,2,4,13,19,5,0,88,3,19,3,2,89,9,20,4,1,75,22,20,4,1
64687867,72,11,19,3,2,89,9,19,4,1,71,14,19,5,0,89,9,20,5,0,33,1,18,2,1,10,20,19,5,0
64686866,69,9,20,4,1,18,15,20,4,1,1,15,19,4,1,77,24,19,5,0,80,19,19,4,0,33,1,19,5,0
64685856,55,14,19,5,0,70,6,20,3,2,90,11,20,3,2,90,11,20,4,1,23,18,20,5,0,75,22,20,3,2
64684532,25,11,20,3,2,67,14,19,4,1,84,18,20,3,2,1,18,20,4,0,77,24,20,5,0,11,18,20,4,0
64675428,64,24,19,3,1,43,5,19,3,1,82,21,18,3,2,75,22,19,5,0,74,3,19,4,1,72,11,19,4,0
64673446,2,9,19,3,2,68,1,19,5,0,28,3,19,4,1,30,13,19,5,0,18,15,19,4,1,15,5,19,2,3
64672741,74,3,19,5,0,90,11,20,3,2,47,4,20,3,2,34,23,20,4,1,6,8,20,5,0,8,22,20,3,2
64551989,78,16,20,2,3,28,3,19,4,1,72,11,20,4,1,56,20,20,5,0,1,15,19,5,0,21,9,20,4,1
64551422,37,15,20,4,1,43,5,20,2,3,22,3,19,5,0,11,18,20,5,0,90,11,20,3,2,88,3,20,4,1
64550197,82,21,19,3,2,88,3,18,5,0,66,24,20,5,0,84,18,20,4,1,33,1,20,5,0,90,11,19,4,1
64548991,19,24,20,4,1,74,3,20,4,1,90,11,20,2,3,28,3,19,4,1,33,1,20,4,0,62,11,20,3,2
64547816,50,21,17,5,0,31,7,18,3,1,89,9,19,4,1,30,13,18,4,0,58,10,19,3,1,78,16,18,4,1
64546024,47,4,18,5,0,90,11,18,4,1,78,16,19,3,2,84,18,19,5,0,90,11,18,4,1,15,6,17,2,1
64676742,82,21,20,5,0,70,6,20,4,1,44,25,18,4,0,74,3,19,4,1,71,14,20,5,0,90,11,20,3,2
64675840,66,24,18,4,1,38,9,19,4,1,50,21,18,4,0,76,3,18,3,0,63,15,19,5,0,72,11,20,3,1
64672772,90,11,19,4,1,50,21,19,5,0,54,8,19,3,2,70,6,19,5,0,88,3,19,4,1,69,9,19,4,1
64671506,55,14,15,1,1,62,11,18,5,0,4,13,17,4,1,67,14,17,4,0,90,11,17,5,0,4,13,17,4,0
64670601,81,9,20,4,1,85,13,19,4,1,78,16,20,4,1,40,6,20,4,1,89,9,19,5,0,44,25,20,4,1
63989951,89,9,18,4,0,5,6,19,3,2,10,1,18,4,1,72,11,19,5,0,29,1,19,4,0,74,3,18,4,0
63988926,58,10,18,5,0,4,13,17,3,0,42,24,17,2,1,81,9,17,4,0,78,16,16,4,0,76,3,16,3,0
63904099,72,11,20,4,1,12,7,20,3,2,74,3,20,4,1,75,22,19,4,1,76,3,19,3,0,49,19,20,5,0
63902169,2,10,20,5,0,75,22,19,5,0,85,13,19,3,1,82,21,19,4,1,37,15,20,4,1,68,1,19,4,1
64643914,7,1,19,4,1,67,14,20,3,2,69,9,19,5,0,82,21,20,3,2,18,15,20,3,2,29,1,19,4,1
64643099,2,9,20,4,1,74,3,19,5,0,56,20,19,5,0,63,15,19,5,0,29,1,19,4,1,31,7,19,4,1
64642006,89,9,19,5,0,35,2,19,4,1,10,1,19,3,2,89,9,20,4,1,47,4,19,5,0,18,15,19,3,2
64640832,29,1,20,5,0,74,3,20,5,0,90,11,19,4,1,90,11,20,3,2,65,16,20,4,1,59,2,20,4,1
64640100,23,18,18,4,0,2,11,19,3,2,18,15,19,4,0,18,15,19,4,1,81,9,18,4,1,28,3,18,4,0
64638696,34,23,20,5,0,6,7,19,4,1,88,3,20,4,1,29,1,20,5,0,15,5,20,4,1,14,21,20,4,1
64675915,65,16,20,5,0,6,8,19,4,0,7,1,19,4,0,81,9,19,2,3,29,1,19,4,0,35,1,18,5,0
64674866,2,10,20,2,3,24,3,20,4,1,67,14,20,3,2,42,24,20,4,1,10,1,20,4,1,90,11,20,2,3
64672924,72,11,20,3,2,74,3,20,5,0,90,11,20,5,0,17,5,20,4,1,56,20,20,3,1,25,11,20,5,0
64671354,2,10,20,3,2,11,18,20,4,1,4,3,20,4,1,27,2,20,4,0,33,1,20,4,1,54,8,20,4,1
64669686,66,24,19,5,0,56,20,20,4,1,78,16,19,4,1,74,3,20,3,2,9,9,20,4,1,68,1,20,5,0
64668863,22,3,20,5,0,59,2,20,4,1,6,7,19,4,1,26,9,20,3,2,3,21,20,4,1,24,3,20,4,1
64666948,56,20,19,4,1,30,13,20,5,0,90,11,19,4,1,56,20,19,5,0,50,21,19,5,0,17,5,20,3,2
64665661,12,7,20,3,2,71,14,20,5,0,3,21,20,5,0,63,15,20,3,2,74,3,19,4,1,81,9,19,3,2
64665113,79,8,20,4,1,90,11,20,4,1,33,1,20,2,3,78,16,19,4,1,17,5,20,4,1,23,18,20,5,0
64664315,59,2,20,4,1,58,10,20,4,1,13,15,20,5,0,90,11,20,5,0,37,15,20,4,1,44,25,20,5,0
64680480,74,3,19,4,1,2,11,19,4,1,33,1,18,5,0,81,9,19,4,1,65,16,19,5,0,74,3,19,4,1
64679079,23,18,20,3,2,28,3,19,4,1,75,22,20,4,1,82,21,19,4,1,67,14,20,4,1,40,6,20,4,1
64677755,67,14,19,5,0,31,7,19,3,2,74,3,19,5,0,22,3,20,4,1,90,11,20,4,1,11,16,20,5,0
64676511,25,11,20,4,1,18,15,20,4,1,78,16,20,2,3,1,15,19,2,2,60,6,18,4,0,37,15,20,4,1
64675561,70,6,20,4,1,4,13,19,5,0,22,3,20,3,2,30,13,20,5,0,32,5,20,3,2,81,9,20,3,2
64674242,31,7,19,3,2,88,3,19,5,0,44,25,19,5,0,76,3,19,4,1,61,5,20,5,0,47,4,20,4,1
64672214,72,11,19,3,2,55,14,19,4,0,10,1,20,4,1,14,21,19,4,1,78,16,20,3,2,83,6,19,5,0
64670458,17,5,20,4,1,76,3,18,4,0,21,9,19,3,1,4,3,19,5,0,1,15,19,4,1,72,11,19,2,3
64669827,40,6,18,4,1,80,19,18,3,1,53,14,18,5,0,90,11,19,4,1,23,18,18,3,2,33,1,18,2,2
64661953,11,16,19,4,1,43,5,20,3,2,90,11,20,3,2,20,4,18,2,1,8,22,20,4,0,39,18,20,4,0
64661396,81,9,18,3,1,46,16,18,5,0,67,14,18,4,0,82,21,18,4,1,90,11,18,5,0,50,21,18,3,1
64660712,34,23,20,3,2,88,3,20,5,0,14,21,19,3,2,61,5,20,4,1,89,9,19,2,3,49,19,19,4,1
64099968,55,14,19,4,1,72,11,20,3,2,28,13,20,2,3,89,9,20,3,1,71,14,20,4,0,49,19,20,5,0
64099222,7,1,20,5,0,4,13,20,4,1,71,14,20,4,1,82,21,19,4,1,83,6,19,3,0,63,15,20,4,1
64097783,43,5,20,4,1,59,2,19,4,1,12,7,20,3,2,39,21,19,4,1,9,10,19,5,0,64,24,19,5,0
64096055,43,5,20,5,0,7,1,20,5,0,82,21,20,4,1,61,5,20,4,1,14,21,20,4,1,88,3,20,5,0
64095069,89,9,20,5,0,47,4,20,5,0,4,13,20,5,0,21,9,20,4,1,30,13,20,3,2,56,20,20,3,2
63969825,11,18,19,3,2,64,24,19,4,1,10,1,18,3,2,43,5,19,4,1,63,15,19,4,1,82,21,19,4,1
64688680,59,2,19,3,2,86,1,19,4,1,70,6,20,4,1,39,18,20,5,0,52,24,20,4,1,35,1,20,5,0
64688275,2,11,19,4,1,1,15,19,3,2,50,21,19,4,0,89,9,20,4,1,64,24,20,5,0,4,3,19,4,0
64687941,89,9,19,3,2,51,22,20,5,0,65,16,19,4,1,60,6,19,4,1,74,3,19,5,0,1,16,20,3,2
64687536,18,15,19,3,2,23,18,19,4,1,11,16,19,5,0,55,14,19,2,2,90,11,20,3,2,46,16,20,4,1
64679856,26,9,19,3,2,86,1,18,5,0,21,9,19,3,2,16,9,18,4,1,61,5,19,3,2,29,1,18,5,0
64678581,23,18,19,3,1,59,2,18,3,2,47,4,19,4,1,67,14,18,3,1,49,19,18,3,0,4,13,18,3,0
64606439,4,13,20,3,2,62,11,19,3,2,82,21,20,3,2,90,11,20,4,1,2,10,20,4,1,10,1,20,4,0
64605357,81,9,19,3,2,1,18,19,3,2,29,1,19,5,0,76,3,20,5,0,5,5,19,4,1,37,15,19,5,0
64603633,86,1,20,5,0,89,9,20,4,1,14,21,20,4,0,90,11,20,3,2,68,1,19,4,0,31,7,20,4,1
64602223,19,24,20,5,0,82,21,19,3,1,33,1,19,4,1,36,5,20,4,0,83,6,20,5,0,50,21,19,2,0
64601735,53,14,19,5,0,58,10,18,4,1,77,24,19,4,1,88,3,19,4,1,35,1,18,3,0,31,7,19,3,2
64600985,90,11,17,5,0,78,16,17,3,0,3,19,19,5,0,82,21,17,2,1,33,1,17,3,0,42,24,18,5,0
64575403,90,11,19,5,0,82,21,19,3,2,88,3,19,2,3,50,21,18,3,1,47,4,18,3,0,90,11,18,4,0
64691584,5,5,20,3,2,61,5,20,5,0,21,9,20,3,2,88,3,20,4,1,2,10,20,4,1,23,18,20,4,1
64691453,72,11,20,4,1,30,13,19,5,0,15,6,20,4,1,82,21,20,4,1,77,24,20,5,0,78,16,20,5,0
64691244,28,13,19,4,1,31,7,20,4,1,87,24,20,4,1,90,11,20,5,0,15,5,20,3,2,37,15,20,4,1
64691047,31,7,20,4,1,67,14,19,4,1,74,3,19,4,1,75,22,20,4,1,18,15,19,5,0,77,24,19,5,0
64690444,90,11,19,4,1,30,13,19,4,0,9,10,19,3,2,2,11,20,3,2,50,21,19,2,2,15,5,20,5,0
64689857,69,9,20,5,0,65,16,20,4,1,44,25,20,4,1,46,16,20,5,0,72,11,20,4,1,88,3,20,4,1
64689601,70,6,20,3,2,22,3,19,5,0,48,3,20,3,2,17,5,19,5,0,67,14,20,3,2,61,5,20,5,0
64688051,1,15,19,4,1,4,13,19,5,0,15,5,20,4,1,50,21,20,5,0,89,9,19,3,2,15,5,19,2,3
64687466,38,9,20,3,2,29,1,20,3,2,11,18,20,5,0,90,11,20,4,1,89,9,20,4,1,4,13,19,3,1
64686728,67,14,19,4,1,13,15,20,5,0,2,9,19,2,3,82,21,19,5,0,83,6,19,4,1,1,15,19,4,1
64661147,55,14,19,5,0,48,3,19,4,1,56,20,19,3,2,90,11,19,3,2,33,1,19,5,0,1,15,19,3,2
64660221,28,3,19,4,1,60,6,20,4,1,33,1,20,4,1,74,3,20,4,1,50,21,20,5,0,81,9,20,3,2
64618337,90,11,20,3,2,20,4,20,5,0,31,7,20,3,2,33,1,20,5,0,28,3,19,5,0,42,24,20,4,1
64617623,90,11,20,4,1,14,21,20,5,0,17,5,20,5,0,28,3,20,5,0,84,18,20,3,2,75,22,20,3,2
64613124,1,15,20,3,2,26,9,20,4,1,12,7,20,5,0,48,3,20,3,2,87,24,20,5,0,63,15,20,4,1
64609616,80,19,20,4,1,69,9,20,4,0,70,6,20,3,2,47,4,19,4,0,70,6,20,4,1,23,18,19,5,0
64574482,35,2,19,5,0,43,5,20,4,1,11,16,19,4,0,1,16,19,3,1,17,5,20,3,1,42,24,19,3,1
64572486,72,11,19,3,2,55,14,20,4,1,86,1,20,3,2,67,14,19,4,1,74,3,20,4,1,2,11,19,4,1
64570355,63,15,19,4,1,37,15,20,5,0,72,11,19,5,0,33,1,20,4,1,82,21,19,3,2,90,11,20,3,2
64569191,66,24,17,4,0,29,1,18,4,0,38,9,18,3,2,62,11,19,3,1,55,14,17,2,0,86,1,17,2,1
64568440,58,10,20,5,0,6,7,20,4,1,30,13,20,4,1,56,20,20,5,0,11,18,20,3,2,31,7,20,3,2
64566183,17,5,20,3,2,82,21,20,4,1,67,14,20,4,1,74,3,19,5,0,90,11,20,5,0,59,2,19,5,0
64564712,36,5,20,4,1,59,2,20,4,1,88,3,20,4,1,28,3,20,5,0,31,7,20,4,1,90,11,19,4,1
64563585,70,6,20,4,1,74,3,19,4,0,31,7,19,4,1,57,23,19,4,1,88,3,19,5,0,11,18,20,4,1
64506310,65,16,20,4,1,75,22,20,4,1,83,6,20,5,0,66,24,19,4,1,82,21,20,3,2,67,14,19,4,1
64689076,33,1,20,4,1,17,5,20,4,1,1,15,20,4,1,3,21,20,4,1,11,16,19,4,0,81,9,19,3,2
64688603,14,21,20,4,1,18,15,20,4,1,48,3,19,4,1,71,14,19,5,0,32,5,19,4,1,23,18,19,3,2
64688286,39,18,20,3,2,20,4,20,4,1,62,11,20,4,1,90,11,20,4,1,4,13,19,3,1,22,3,20,5,0
64687592,31,7,20,4,1,77,24,19,5,0,55,14,20,4,1,17,5,20,4,1,39,18,20,5,0,14,21,20,4,1
64686812,23,18,18,3,1,75,22,19,4,1,14,21,17,4,0,74,3,18,3,0,75,22,19,3,1,31,7,19,2,2
64685840,26,9,20,5,0,20,4,19,4,0,72,11,20,3,2,31,7,19,3,2,12,7,20,5,0,9,9,20,3,2
64684806,15,5,20,4,1,57,23,20,5,0,74,3,20,4,1,74,3,19,4,1,82,21,20,4,1,2,9,20,5,0
64683018,21,9,19,5,0,90,11,20,3,2,88,3,19,4,0,19,24,19,3,1,27,6,18,4,0,75,22,19,3,2
64643408,73,24,19,5,0,33,1,19,3,2,38,9,19,4,1,83,6,20,4,0,76,3,19,2,0,25,11,20,5,0
64672207,43,5,20,2,3,86,1,20,3,2,29,1,20,4,1,72,11,20,4,1,48,3,20,4,1,20,4,19,4,0
64670712,64,24,20,4,1,20,4,19,5,0,31,7,20,3,2,64,24,19,5,0,78,16,19,5,0,43,5,20,2,3
64610316,24,3,19,3,2,30,13,19,3,0,90,11,19,4,1,4,13,19,5,0,2,9,19,3,2,1,15,19,5,0
64608880,51,22,19,4,0,28,13,19,5,0,63,15,19,4,1,67,14,18,5,0,29,1,20,4,1,88,3,18,2,2
64599424,77,24,19,3,2,69,9,19,4,0,65,16,20,4,1,40,6,20,4,1,69,9,20,5,0,29,1,20,5,0
64598810,26,9,20,4,1,9,9,20,4,1,2,11,19,2,3,88,3,20,4,1,79,8,20,4,1,44,25,20,4,1
64598287,65,16,20,3,2,17,5,20,4,1,29,1,20,5,0,90,11,19,4,1,35,1,19,4,1,13,19,19,5,0
64551168,72,11,20,3,2,56,20,20,4,1,78,16,19,4,1,89,9,20,4,1,66,24,20,4,1,39,18,20,5,0
64550553,70,6,20,4,1,33,1,20,4,1,55,14,20,5,0,79,8,20,4,1,25,11,19,5,0,58,10,20,4,1
64645849,56,20,20,4,0,89,9,20,5,0,35,1,20,4,1,31,7,20,4,1,17,5,20,4,1,73,24,19,4,0
64554349,59,2,20,3,2,17,5,20,4,1,7,1,20,5,0,1,15,20,4,1,9,9,20,4,1,85,13,19,2,1
64553374,47,4,19,3,2,39,21,20,4,1,83,6,20,3,2,80,19,19,4,0,90,11,20,3,1,11,18,20,5,0
64552362,74,3,19,5,0,1,15,20,4,1,90,11,20,4,1,82,21,20,4,1,16,9,19,4,1,35,1,20,4,1
64551117,78,16,19,4,1,32,5,20,3,2,76,3,19,5,0,23,18,18,4,0,15,5,20,4,1,11,16,18,4,0
64548910,75,22,19,3,2,68,1,19,5,0,16,9,19,5,0,76,3,18,5,0,54,8,19,3,2,83,6,20,3,2
64348721,46,16,19,4,0,81,9,19,4,1,71,14,19,4,1,66,24,20,3,0,23,18,18,4,0,22,3,19,4,0
64347925,19,24,20,3,1,89,9,19,4,1,18,15,19,4,1,90,11,20,3,1,81,9,19,4,0,29,1,18,4,0
64347386,4,13,19,5,0,17,5,19,4,1,58,10,19,3,2,18,15,18,5,0,11,16,18,4,1,42,24,17,4,1
64302554,39,21,20,4,1,90,11,20,3,2,71,14,19,4,1,53,14,19,4,1,90,11,20,2,2,83,6,19,4,0
64681943,17,5,19,2,3,33,1,20,3,1,11,18,20,4,1,66,24,20,5,0,14,21,20,3,2,50,21,19,3,0
64680687,64,24,20,4,1,81,9,20,4,1,76,3,20,4,1,26,9,20,4,1,11,18,20,3,2,29,1,20,4,1
64679122,11,18,19,4,1,77,24,19,4,1,33,1,19,4,1,11,16,17,3,1,48,3,19,5,0,28,3,19,3,2
64677286,29,1,20,4,1,43,5,20,3,2,33,1,20,5,0,74,3,19,4,1,5,6,20,5,0,82,21,20,4,1
64676440,35,1,20,5,0,27,2,20,1,2,78,16,20,3,2,61,5,20,4,1,2,11,20,4,0,1,18,20,4,1
64675209,40,6,20,3,2,42,24,20,3,2,11,18,20,3,2,74,3,20,3,2,17,5,14,1,0,78,16,20,3,1
64673989,11,16,20,5,0,75,22,19,3,2,68,1,20,5,0,90,11,20,3,2,27,16,20,5,0,70,6,20,4,1
64671941,23,15,20,3,2,33,1,20,4,1,40,6,19,4,1,58,10,20,4,1,33,1,20,5,0,76,3,20,5,0
64670732,52,24,20,5,0,46,16,19,4,1,16,9,19,5,0,26,9,20,4,1,22,3,19,4,1,81,9,20,2,3
64665397,33,1,18,5,0,1,15,19,3,2,47,4,19,4,1,7,1,18,4,0,2,10,19,3,0,35,2,19,2,1
64615372,56,20,20,3,2,1,15,19,3,2,33,1,19,5,0,21,9,20,5,0,46,16,19,5,0,50,21,19,4,1
64613782,21,9,20,3,2,76,3,20,4,0,3,19,20,4,1,36,5,20,4,1,7,1,20,4,0,64,24,19,4,1
64612495,64,24,20,5,0,79,8,19,5,0,11,16,20,5,0,14,21,19,3,2,28,3,19,4,1,31,7,19,3,2
64611593,28,3,20,3,2,1,15,20,4,1,58,10,20,3,2,2,9,20,5,0,53,14,20,5,0,31,7,20,4,1
64610121,31,7,20,3,2,89,9,20,3,2,13,15,20,4,0,81,9,20,4,1,58,10,20,4,1,53,14,20,5,0
64608718,72,11,20,3,2,53,14,19,5,0,81,9,20,4,1,55,14,20,4,1,17,5,20,4,1,21,9,19,4,1
64607280,43,5,20,4,1,9,9,20,5,0,26,9,19,5,0,2,10,20,4,1,68,1,20,4,1,81,9,20,3,2
64605856,85,13,20,3,2,44,25,20,4,1,64,24,20,4,1,33,1,20,5,0,48,3,20,3,2,74,3,19,4,1
64604658,30,13,20,5,0,18,15,20,4,1,89,9,20,3,2,85,13,20,3,1,21,9,20,3,2,90,11,20,3,1
64603576,22,3,20,5,0,65,16,20,5,0,36,5,20,4,1,72,11,20,4,1,46,16,20,5,0,10,1,20,4,1
64660624,25,11,20,3,2,14,21,20,4,1,46,16,20,4,1,39,18,20,5,0,1,15,19,4,1,79,8,19,4,1
64657876,27,9,20,4,0,28,3,20,3,2,52,24,20,5,0,37,15,20,4,1,74,3,20,4,1,17,5,20,4,1
64671805,75,22,20,5,0,59,2,19,3,2,39,18,19,4,1,26,9,19,3,0,81,9,19,3,1,65,16,19,5,0
64670800,67,14,20,4,1,18,15,20,5,0,89,9,20,5,0,22,3,20,5,0,84,18,20,3,2,6,8,20,3,2
64668751,5,5,20,2,3,6,8,19,4,1,20,4,19,5,0,77,24,20,3,2,15,6,20,3,2,55,14,20,5,0
64668068,90,11,19,5,0,70,6,19,2,3,76,3,19,5,0,88,3,19,4,1,62,11,19,4,1,10,20,20,5,0
64662730,52,24,20,5,0,88,3,20,5,0,31,7,20,4,1,67,14,19,4,1,44,25,20,5,0,72,11,20,3,2
64661666,88,3,19,4,1,79,8,20,4,1,43,5,20,3,2,30,13,19,2,0,77,24,20,4,0,9,10,19,3,1
64660959,29,1,20,4,1,2,9,20,3,2,22,3,20,3,2,81,9,20,3,2,35,1,19,4,1,33,1,20,5,0
64660392,74,3,19,4,1,77,24,20,4,1,28,13,20,5,0,90,11,19,4,1,67,14,19,5,0,3,21,19,3,2
64624875,1,15,19,4,1,4,3,18,5,0,81,9,18,4,1,33,1,19,5,0,90,11,19,3,2,23,18,19,4,1
64628135,64,24,17,4,0,71,14,17,4,0,2,10,16,5,0,1,18,17,2,0,24,3,16,4,0,10,1,16,4,0
64627122,85,13,19,5,0,70,6,19,4,1,47,4,19,3,2,30,13,19,4,0,5,5,20,4,1,87,24,20,3,2
64141430,76,3,19,3,0,66,24,20,4,1,12,7,19,2,3,76,3,20,5,0,17,5,20,3,2,29,1,20,4,1
64549474,55,14,20,5,0,21,9,20,3,2,33,1,20,5,0,14,21,19,3,2,30,13,19,4,0,72,11,20,3,2
64373579,72,11,19,4,1,89,9,19,5,0,65,16,19,4,1,22,3,19,3,2,89,9,19,3,2,49,19,19,4,1
64372204,1,14,19,4,1,63,15,19,4,1,40,6,18,4,1,67,14,20,5,0,89,9,20,4,1,29,1,19,5,0
64287369,14,21,19,5,0,88,3,19,5,0,81,9,19,3,2,81,9,18,4,0,23,15,18,4,1,39,21,18,5,0
64270543,70,6,20,3,2,88,3,19,4,1,64,24,20,4,1,16,9,19,4,1,87,24,20,5,0,78,16,19,4,1
64268460,2,11,20,5,0,55,14,19,4,1,64,24,19,2,2,14,21,19,5,0,76,3,18,4,1,72,11,19,4,1
64267846,36,5,19,5,0,18,15,19,3,2,53,14,18,4,0,72,11,19,4,1,4,13,19,5,0,22,3,19,3,2
64266651,65,16,19,3,1,2,11,19,4,1,12,7,19,4,1,67,14,19,4,1,70,6,19,3,2,85,13,19,5,0
64264313,2,11,20,4,1,28,3,20,5,0,64,24,20,4,1,75,22,20,5,0,53,14,20,5,0,89,9,20,0,5
64673674,55,14,19,5,0,65,16,19,3,2,72,11,19,3,2,78,16,19,4,1,14,21,19,3,2,72,11,19,5,0
64672933,45,4,20,5,0,81,9,20,5,0,2,11,20,4,1,68,1,19,3,0,90,11,19,3,2,55,14,19,4,0
64469604,30,13,20,5,0,39,18,20,3,2,82,21,20,4,1,39,18,20,4,1,22,3,20,5,0,7,2,20,3,2
64468782,56,20,19,4,1,50,21,18,5,0,12,6,19,3,2,90,11,20,3,2,19,24,19,4,1,68,1,18,3,0
64468120,89,9,20,4,1,19,24,19,4,1,29,1,20,5,0,64,24,19,4,1,76,3,19,4,1,15,6,19,3,2
64466166,78,16,19,5,0,82,21,20,4,1,79,8,19,5,0,78,16,20,3,2,39,21,19,5,0,2,9,20,3,1
64448370,71,14,19,4,1,90,11,18,3,2,25,11,19,4,1,81,9,18,4,1,74,3,18,4,1,16,9,18,4,1
64447950,33,1,19,5,0,80,19,20,4,1,90,11,20,4,1,90,11,19,4,0,77,24,18,2,0,29,1,20,5,0
64404214,70,6,19,5,0,90,11,20,4,1,2,9,20,4,1,90,11,19,4,1,74,3,20,5,0,26,9,20,5,0
64623286,31,7,20,3,2,28,3,19,4,1,52,24,20,2,3,28,3,17,4,0,33,1,17,4,0,82,21,19,3,0
64621809,13,19,20,4,1,83,6,20,4,1,5,5,19,3,2,48,3,20,3,2,33,1,20,4,1,80,19,20,3,2
64619278,90,11,19,3,2,44,25,19,4,1,29,1,19,4,1,82,21,19,3,2,4,13,19,3,2,14,21,19,4,1
64599563,64,24,20,4,1,65,16,20,5,0,81,9,19,1,4,79,8,19,5,0,47,4,20,4,1,11,16,19,4,1
64598791,25,11,20,3,2,44,25,19,3,2,30,13,19,4,1,75,22,20,3,2,65,16,19,4,0,22,3,19,5,0
64598100,72,11,19,4,1,80,19,19,2,3,30,13,19,2,3,28,3,19,5,0,4,3,17,4,1,72,11,19,5,0
64597299,28,3,20,5,0,88,3,20,5,0,39,18,20,5,0,46,16,20,4,1,18,15,20,5,0,1,15,20,4,1
64596914,90,11,20,2,3,80,19,20,3,2,30,13,20,5,0,55,14,20,4,1,58,10,20,5,0,84,18,20,3,2
64558199,75,22,19,4,1,33,1,19,5,0,76,3,20,5,0,65,16,20,5,0,53,14,20,3,2,4,3,20,5,0
64641162,72,11,19,5,0,11,18,19,2,0,37,15,20,5,0,54,8,20,4,1,86,1,19,4,1,33,1,19,4,1
64639855,89,9,20,3,2,30,13,19,5,0,47,4,20,4,1,43,5,20,5,0,72,11,20,4,1,68,1,19,5,0
64638571,33,1,20,5,0,61,5,20,4,1,67,14,20,3,2,77,24,20,4,1,11,16,19,5,0,72,11,20,4,1
64637927,86,1,19,4,1,7,1,20,5,0,2,11,19,4,1,81,9,20,2,3,80,19,19,5,0,33,1,20,4,1
64637346,22,3,18,5,0,64,24,18,4,1,11,16,19,5,0,77,24,18,2,2,11,16,18,4,0,6,8,18,4,1
64636345,86,1,19,4,1,89,9,19,3,1,19,24,19,4,1,90,11,20,4,1,55,14,20,5,0,3,19,20,4,1
64632876,21,9,20,4,1,42,24,20,4,1,47,4,19,5,0,55,14,19,2,1,90,11,20,4,1,1,15,20,4,1
64630876,67,14,20,4,1,18,15,20,4,1,22,3,20,4,1,84,18,20,4,1,57,23,19,4,1,82,21,20,4,1
64629751,18,15,20,4,1,15,5,20,3,2,33,1,20,5,0,77,24,20,3,2,58,10,20,4,1,82,21,19,5,0
64694317,87,24,19,4,1,7,1,19,4,1,21,9,19,2,3,10,1,19,4,1,4,3,19,4,1,3,16,19,4,1
64694008,3,21,19,5,0,12,7,20,5,0,35,1,20,4,1,48,3,20,5,0,37,15,20,3,2,87,24,20,4,1
64642530,83,6,20,4,1,20,4,20,4,1,25,11,20,3,2,61,5,19,4,1,25,11,19,3,2,20,4,19,4,0
64641897,55,14,19,4,1,21,9,20,2,3,35,1,20,4,1,78,16,20,3,2,79,8,20,4,1,86,1,19,5,0
64641074,2,9,20,4,1,62,11,20,4,1,58,10,19,3,2,79,8,20,5,0,4,13,19,1,3,83,6,20,5,0
64640168,31,7,20,5,0,23,18,20,4,1,39,18,20,4,1,2,9,20,5,0,42,24,20,3,2,47,4,20,4,1
64639521,19,24,19,4,1,72,11,19,4,1,77,24,19,5,0,78,16,20,5,0,79,8,19,3,1,86,1,19,4,1
64638023,75,22,19,4,1,70,6,20,3,2,76,3,19,5,0,89,9,20,4,1,18,15,20,3,2,33,1,20,5,0
64636914,58,10,20,3,2,6,8,20,4,1,55,14,19,4,1,61,5,20,4,1,1,16,20,3,2,88,3,19,2,3
64636322,58,10,17,2,1,88,3,18,4,0,25,11,18,3,1,56,20,18,4,0,43,5,18,4,1,3,21,17,3,1
64536107,65,16,20,4,1,70,6,20,3,2,76,3,20,5,0,63,15,19,3,2,34,23,19,4,1,80,19,19,4,1
64535922,32,5,19,4,1,1,15,19,4,1,22,3,19,3,1,74,3,20,5,0,15,5,20,3,2,67,14,20,4,1
64686350,20,4,19,4,0,35,1,20,5,0,62,11,20,3,2,7,1,19,5,0,76,3,20,5,0,90,11,20,2,3
64685824,2,11,20,3,2,17,5,20,4,1,89,9,19,5,0,4,3,20,4,1,75,22,20,5,0,72,11,20,5,0
64684985,84,18,20,4,1,55,14,20,5,0,70,6,20,4,1,90,11,20,3,2,65,16,20,5,0,37,15,20,3,2
64673035,26,9,19,4,1,17,5,20,3,2,86,1,19,4,1,64,24,20,4,1,29,1,19,5,0,15,6,20,5,0
64671905,27,9,20,4,0,46,16,19,5,0,81,9,20,4,1,72,11,20,4,1,77,24,20,3,2,20,4,19,3,0
64670921,76,3,20,4,1,9,10,20,3,2,86,1,20,4,1,2,10,19,3,2,20,4,19,5,0,16,9,19,3,2
